,crop,azl,lbg,twi,nfk,area_iacs,SMI_magnitude,lst,ndvi,year,lstndvi,lstndvi_anom,SPEI_magnitude
1148,rye,31.44,3.0,12.26,108.43,15.03,0.0,296.54,0.77,2014,383.12,-0.17,-1.22
1149,rye,28.21,3.0,12.22,99.64,2.0,0.0,303.05,0.67,2014,450.92,-0.02,-1.83
1150,rye,39.43,2.0,9.91,129.04,12.16,0.0,298.4,0.78,2014,381.64,-0.17,-1.85
1151,rye,19.03,5.0,10.78,141.58,31.8,0.0,308.73,0.51,2014,606.96,0.32,-2.15
1152,rye,28.74,3.0,12.88,95.75,18.25,0.0,303.04,0.68,2014,445.01,-0.03,-1.22
1153,winter_canola,24.07,4.0,8.98,62.17,1.67,0.0,306.0,0.73,2014,417.05,0.03,-2.14
1154,winter_canola,39.34,2.0,14.27,116.56,14.5,0.0,300.55,0.76,2014,395.49,-0.02,-2.84
1155,winter_canola,34.24,3.0,10.77,122.1,7.35,0.0,297.57,0.77,2014,385.36,-0.04,-1.31
1156,winter_canola,58.11,1.0,11.79,156.82,4.01,0.0,298.77,0.84,2014,354.0,-0.12,-2.19
1157,winter_canola,39.04,2.0,16.02,210.93,2.28,0.0,294.25,0.81,2014,362.53,-0.1,-2.89
1158,winter_canola,23.56,4.0,10.84,146.88,19.86,0.0,294.99,0.79,2014,373.97,-0.07,-2.66
1159,winter_canola,26.08,4.0,11.12,217.63,4.81,0.0,302.97,0.75,2014,403.42,0.0,-1.22
1160,winter_canola,32.65,3.0,11.05,51.23,15.34,0.0,298.11,0.72,2014,411.22,0.02,-1.29
1161,winter_canola,31.18,3.0,12.8,162.61,24.54,0.0,291.64,0.63,2014,464.02,0.15,-2.39
1162,winter_canola,24.66,4.0,10.83,116.11,39.58,0.0,298.9,0.78,2014,384.97,-0.05,-1.23
1163,winter_wheat,46.48,1.0,11.47,99.64,0.45,0.0,300.25,0.76,2014,396.44,0.03,-1.22
1164,winter_wheat,48.68,1.0,11.28,99.64,3.69,0.0,296.0,0.85,2014,346.93,-0.1,-1.83
1165,winter_wheat,55.55,1.0,12.12,161.98,1.29,0.0,300.6,0.8,2014,376.05,-0.03,-2.94
1166,winter_wheat,34.66,3.0,11.59,162.61,52.16,0.0,296.74,0.75,2014,397.34,0.03,-2.89
1167,winter_wheat,42.98,2.0,9.78,116.56,1.74,0.0,299.78,0.71,2014,421.78,0.09,-1.85
1168,winter_wheat,33.23,3.0,12.75,106.98,24.69,0.0,,,2014,,,-1.29
1169,winter_wheat,44.53,2.0,10.18,90.28,4.99,0.0,302.11,0.81,2014,373.94,-0.03,-1.21
1170,winter_wheat,47.46,1.0,,143.8,4.96,0.0,301.19,0.81,2014,369.93,-0.04,-2.66
1171,winter_barley,36.07,2.0,9.56,114.81,14.87,0.0,299.19,0.59,2014,504.69,0.17,-1.85
1172,winter_barley,19.81,5.0,9.58,112.5,0.59,0.0,305.83,0.71,2014,432.38,0.0,-1.33
1173,winter_barley,29.67,3.0,11.16,99.64,6.07,0.0,298.72,0.86,2014,345.61,-0.2,-2.55
1174,winter_barley,33.28,3.0,12.2,123.7,2.61,0.0,296.18,0.85,2014,350.32,-0.19,-1.83
1175,winter_barley,38.02,2.0,11.52,151.48,8.63,0.0,299.62,0.65,2014,463.56,0.07,-3.28
1176,winter_barley,38.56,2.0,12.24,153.96,16.07,0.0,297.23,0.8,2014,373.73,-0.13,-1.29
1177,winter_barley,27.03,4.0,13.59,108.14,2.53,0.0,299.06,0.6,2014,499.23,0.16,-2.17
1178,peas,37.81,2.0,13.0,219.78,9.06,0.0,301.17,0.84,2014,359.45,-0.31,-2.55
1179,peas,84.13,1.0,12.62,162.61,28.79,0.0,294.22,0.78,2014,377.58,-0.27,-2.94
1180,peas,23.13,4.0,12.16,219.78,17.13,0.0,308.99,0.61,2014,505.63,-0.03,-2.14
1181,triticale,39.8,2.0,10.26,134.36,2.11,0.0,301.74,0.74,2014,406.77,-0.07,-1.38
1182,triticale,32.41,3.0,12.86,99.64,3.65,0.0,299.91,0.8,2014,376.43,-0.14,-2.38
1183,triticale,29.52,3.0,13.84,99.64,8.48,0.0,306.48,0.65,2014,469.24,0.08,-1.32
1184,triticale,25.89,4.0,14.66,59.25,16.71,0.0,305.51,0.71,2014,430.94,-0.01,-1.33
1185,triticale,25.48,4.0,12.03,100.71,6.29,0.0,300.28,0.58,2014,521.13,0.2,-1.37
1186,triticale,30.35,3.0,13.57,99.64,10.16,0.0,298.74,0.63,2014,473.41,0.09,-1.32
1187,triticale,23.45,4.0,13.04,99.64,11.11,0.0,304.61,0.68,2014,451.26,0.04,-1.83
1188,triticale,24.48,4.0,13.33,120.6,38.34,0.0,304.28,0.58,2014,523.97,0.2,-2.17
1189,triticale,28.69,3.0,10.37,162.61,32.31,0.0,298.21,0.7,2014,423.59,-0.03,-3.43
1190,triticale,24.19,4.0,11.83,99.81,1.57,0.0,305.47,0.6,2014,512.84,0.18,-1.21
1191,potatoes,31.45,3.0,10.05,122.76,0.2,0.0,301.75,0.52,2014,581.41,-0.23,-2.17
1192,potatoes,24.82,4.0,14.34,99.64,0.99,0.0,308.0,0.6,2014,513.18,-0.32,-2.14
1193,potatoes,30.04,3.0,13.57,94.36,1.9,0.0,301.39,0.54,2014,553.77,-0.27,-2.15
1194,oat,36.33,2.0,11.05,99.64,0.61,0.0,297.25,0.76,2014,390.13,-0.22,-1.22
1195,lupines,23.0,4.0,14.65,,3.66,0.0,304.12,0.7,2014,431.57,-0.2,-2.58
1196,grain_maize,23.52,4.0,11.67,96.15,4.04,0.0,308.77,0.38,2014,813.95,-0.01,-1.32
1197,grain_maize,34.27,3.0,12.98,115.15,7.36,0.0,304.18,0.33,2014,917.3,0.11,-2.15
1198,grain_maize,30.88,3.0,13.47,106.55,1.0,0.0,304.58,0.54,2014,566.58,-0.31,-1.22
1199,rye,49.98,1.0,10.18,115.21,5.65,0.0,296.23,0.83,2014,358.2,-0.22,-2.23
1200,rye,33.48,3.0,12.1,217.46,7.59,0.0,299.28,0.7,2014,426.53,-0.07,-2.23
1201,rye,47.14,1.0,13.28,116.56,10.05,0.0,294.97,0.81,2014,365.19,-0.21,-2.38
1202,rye,31.01,3.0,10.9,123.74,9.54,0.0,298.18,0.67,2014,445.79,-0.03,-1.73
1203,rye,24.89,4.0,12.1,99.02,56.0,0.0,296.09,0.67,2014,443.9,-0.04,-2.59
1204,rye,24.24,4.0,10.2,115.99,14.0,0.0,294.77,0.7,2014,419.77,-0.09,-2.17
1205,rye,28.22,3.0,12.75,81.3,10.29,0.0,299.13,0.65,2014,458.97,0.0,-2.59
1206,rye,34.95,3.0,11.83,99.64,1.79,0.0,295.42,0.78,2014,380.79,-0.17,-2.29
1207,rye,28.39,3.0,12.22,104.79,1.48,0.0,298.22,0.66,2014,449.18,-0.02,-1.87
1208,rye,33.92,3.0,12.94,199.3,4.56,0.0,297.07,0.76,2014,389.46,-0.15,-2.23
1209,rye,36.37,2.0,10.08,113.23,7.94,0.0,297.56,0.75,2014,399.23,-0.13,-1.63
1210,rye,22.49,5.0,10.55,99.64,4.06,0.0,300.93,0.69,2014,435.8,-0.05,-2.38
1211,rye,20.82,5.0,11.98,108.96,14.66,0.0,297.86,0.61,2014,491.34,0.07,-2.38
1212,rye,34.57,3.0,13.58,153.22,9.71,0.0,287.18,0.8,2014,359.01,-0.22,-2.09
1213,rye,34.11,3.0,12.65,165.77,2.78,0.0,300.61,0.77,2014,392.34,-0.15,-2.15
1214,rye,31.97,3.0,8.62,115.15,5.11,0.0,298.14,0.64,2014,463.35,0.01,-2.38
1215,rye,22.66,5.0,11.22,164.43,1.54,0.0,301.07,0.69,2014,433.33,-0.06,-2.3
1216,rye,31.28,3.0,10.87,116.22,14.67,0.0,297.56,0.77,2014,386.09,-0.16,-1.71
1217,rye,38.87,2.0,14.07,203.01,20.4,0.0,296.19,0.85,2014,347.62,-0.25,-2.39
1218,rye,30.86,3.0,15.85,99.64,7.13,0.0,296.45,0.73,2014,403.57,-0.12,-2.38
1219,rye,41.13,2.0,8.36,122.69,1.37,0.0,301.59,0.65,2014,462.54,0.0,-1.63
1220,rye,39.19,2.0,14.43,99.64,10.57,0.0,294.01,0.88,2014,333.25,-0.28,-2.32
1221,rye,28.13,3.0,10.08,116.56,2.38,0.0,295.74,0.71,2014,415.7,-0.1,-1.78
1222,rye,19.09,5.0,9.63,91.54,8.38,0.0,294.2,0.62,2014,477.1,0.04,-1.63
1223,winter_canola,40.9,2.0,12.8,99.64,9.01,0.0,294.04,0.82,2014,359.95,-0.11,-2.46
1224,winter_canola,46.85,1.0,15.43,162.61,3.48,0.0,299.22,0.79,2014,378.05,-0.06,-2.35
1225,winter_canola,52.91,1.0,18.01,116.56,6.81,0.0,293.47,0.85,2014,346.57,-0.14,-2.15
1226,winter_canola,38.43,2.0,11.01,114.5,18.26,0.0,297.56,0.78,2014,379.25,-0.06,-1.63
1227,winter_canola,51.01,1.0,10.31,162.61,8.43,0.0,295.11,0.78,2014,378.99,-0.06,-1.87
1228,winter_canola,49.52,1.0,14.18,162.61,11.33,0.0,292.93,0.81,2014,362.26,-0.1,-2.3
1229,winter_canola,32.75,3.0,12.81,219.78,9.66,0.0,296.84,0.82,2014,360.86,-0.11,-2.17
1230,winter_canola,28.84,3.0,10.02,116.56,3.43,0.0,297.56,0.83,2014,357.61,-0.11,-2.32
1231,winter_wheat,42.07,2.0,11.03,219.78,1.01,0.0,297.78,0.81,2014,368.01,-0.05,-1.61
1232,winter_wheat,71.93,1.0,11.36,183.19,9.02,0.0,298.4,0.84,2014,355.95,-0.08,-1.61
1233,winter_wheat,36.2,2.0,13.62,108.24,2.51,0.0,299.16,0.86,2014,349.15,-0.09,-2.3
1234,winter_wheat,49.29,1.0,10.46,116.56,85.94,0.0,293.4,0.91,2014,322.59,-0.16,-2.15
1235,winter_wheat,24.59,4.0,13.59,219.78,0.98,0.0,298.05,0.87,2014,343.82,-0.11,-2.46
1236,winter_wheat,34.33,3.0,10.57,116.56,19.41,0.0,291.19,0.87,2014,334.07,-0.13,-2.32
1237,winter_wheat,42.81,2.0,10.26,99.64,16.14,0.0,293.19,0.86,2014,341.13,-0.12,-2.29
1238,winter_wheat,25.63,4.0,14.1,99.64,16.19,0.0,295.99,0.9,2014,330.46,-0.14,-2.27
1239,winter_wheat,49.57,1.0,11.04,97.71,35.79,0.0,295.52,0.84,2014,350.29,-0.09,-1.63
1240,winter_wheat,42.7,2.0,13.63,99.64,14.09,0.0,293.91,0.89,2014,331.8,-0.14,-2.3
1241,winter_wheat,32.83,3.0,12.67,117.16,3.97,0.0,296.43,0.78,2014,378.7,-0.02,-1.87
1242,winter_barley,31.97,3.0,12.05,98.86,11.26,0.0,292.45,0.93,2014,315.78,-0.27,-1.73
1243,winter_barley,36.69,2.0,8.01,100.97,4.2,0.0,294.73,0.65,2014,450.35,0.04,-2.59
1244,winter_barley,27.34,4.0,13.5,99.64,17.56,0.0,295.36,0.85,2014,346.11,-0.2,-2.27
1245,winter_barley,45.33,1.0,10.17,120.78,1.62,0.0,297.52,0.58,2014,509.7,0.18,-1.87
1246,winter_barley,46.96,1.0,11.48,157.58,19.62,0.0,295.14,0.81,2014,362.52,-0.16,-2.3
1247,winter_barley,22.81,5.0,10.0,106.32,9.65,0.0,296.55,0.79,2014,373.87,-0.13,-2.59
1248,winter_barley,46.11,1.0,11.8,117.61,8.86,0.0,294.04,0.6,2014,490.37,0.14,-1.73
1249,winter_barley,39.8,2.0,13.69,99.64,7.47,0.0,296.13,0.71,2014,414.28,-0.04,-1.63
1250,winter_barley,45.5,1.0,14.79,99.64,6.8,0.0,293.97,0.78,2014,375.23,-0.13,-1.63
1251,peas,40.79,2.0,11.44,99.64,9.04,0.0,295.41,0.71,2014,413.38,-0.2,-2.29
1252,triticale,28.24,3.0,13.96,219.78,9.5,0.0,298.61,0.72,2014,412.14,-0.05,-2.3
1253,triticale,33.26,3.0,13.13,153.22,19.5,0.0,296.29,0.76,2014,388.22,-0.11,-2.3
1254,triticale,19.96,5.0,12.43,108.05,0.97,0.0,296.47,0.6,2014,496.5,0.14,-1.63
1255,triticale,33.45,3.0,11.03,208.31,1.04,0.0,296.76,0.81,2014,368.54,-0.15,-2.46
1256,triticale,30.97,3.0,10.16,92.71,7.48,0.0,298.81,0.65,2014,458.07,0.05,-1.64
1257,triticale,44.58,2.0,11.51,144.36,6.15,0.0,299.11,0.71,2014,420.02,-0.04,-2.38
1258,oat,25.4,4.0,9.21,77.19,1.29,0.0,296.52,0.78,2014,378.38,-0.25,-1.63
1259,lupines,23.11,4.0,10.76,99.64,3.35,0.0,299.77,0.6,2014,502.01,-0.07,-1.81
1260,triticale,25.43,4.0,12.8,129.46,1.14,0.0,298.05,0.71,2014,418.19,-0.04,-1.63
1261,rye,28.99,3.0,10.37,116.56,9.76,0.85,296.4,0.82,2014,363.62,-0.21,-1.45
1262,rye,33.49,3.0,11.08,153.22,15.49,0.0,293.93,0.72,2014,410.62,-0.11,-1.44
1263,rye,27.25,4.0,9.98,114.38,2.15,0.01,304.3,0.69,2014,438.69,-0.05,-1.52
1264,rye,18.05,5.0,11.8,153.22,31.16,0.0,289.15,0.65,2014,442.79,-0.04,-1.34
1265,rye,28.16,3.0,8.45,106.4,2.2,0.08,294.2,0.85,2014,345.45,-0.25,-2.47
1266,rye,19.6,5.0,14.4,114.49,9.1,0.0,300.33,0.69,2014,432.82,-0.06,-1.52
1267,rye,31.84,3.0,11.16,153.22,22.92,0.0,295.91,0.7,2014,423.53,-0.08,-2.49
1268,rye,30.65,3.0,8.95,116.56,5.45,0.0,300.88,0.75,2014,398.59,-0.13,-1.52
1269,rye,32.77,3.0,10.6,116.56,15.44,0.0,292.76,0.67,2014,436.01,-0.05,-1.51
1270,rye,22.15,5.0,11.61,114.93,4.44,0.0,302.23,0.67,2014,451.09,-0.02,-1.55
1271,rye,19.61,5.0,10.01,107.28,9.87,0.0,,,2014,,,-2.29
1272,rye,23.44,4.0,11.93,153.22,29.93,0.01,295.27,0.72,2014,410.05,-0.11,-3.26
1273,rye,32.51,3.0,9.76,116.56,11.28,0.08,293.67,0.82,2014,359.27,-0.22,-2.17
1274,rye,35.62,2.0,11.66,109.55,15.01,2.29,290.92,0.62,2014,466.94,0.01,-2.47
1275,rye,25.25,4.0,10.78,153.22,8.37,0.0,291.77,0.73,2014,399.9,-0.13,-2.29
1276,rye,31.21,3.0,10.43,112.8,15.02,0.0,297.41,0.79,2014,374.31,-0.19,-1.53
1277,rye,15.61,5.0,13.77,163.57,2.47,0.0,302.21,0.77,2014,391.71,-0.15,-3.3
1278,rye,23.89,4.0,12.97,116.56,2.32,0.39,297.84,0.78,2014,381.62,-0.17,-1.45
1279,rye,28.6,3.0,10.13,153.22,31.49,0.0,286.37,0.56,2014,509.33,0.11,-1.34
1280,winter_canola,41.59,2.0,11.75,116.56,3.6,0.05,284.33,0.57,2014,500.68,0.24,-2.03
1281,winter_canola,35.8,2.0,9.96,215.6,14.54,0.01,298.28,0.87,2014,344.79,-0.15,-1.43
1282,winter_canola,47.08,1.0,12.82,162.61,20.5,0.0,296.4,0.88,2014,336.4,-0.17,-3.18
1283,winter_canola,31.95,3.0,10.12,116.56,12.9,0.39,297.38,0.86,2014,344.51,-0.15,-1.45
1284,winter_canola,39.33,2.0,10.99,153.22,24.97,0.0,293.75,0.73,2014,404.51,0.0,-1.43
1285,winter_canola,67.87,1.0,11.6,162.61,18.67,0.0,,,2014,,,-3.18
1286,winter_canola,37.14,2.0,11.38,153.22,1.18,2.44,293.0,0.73,2014,404.11,0.0,-1.55
1287,winter_canola,6.64,5.0,13.24,153.14,0.95,0.07,293.75,0.65,2014,451.06,0.12,-3.05
1288,winter_canola,42.65,2.0,11.82,158.16,16.39,0.0,296.4,0.88,2014,337.43,-0.16,-3.18
1289,winter_canola,31.05,3.0,11.08,,7.06,0.03,296.8,0.83,2014,357.0,-0.12,-1.55
1290,winter_canola,35.16,2.0,11.82,116.56,4.33,0.01,,,2014,,,-1.52
1291,winter_canola,47.07,1.0,11.94,162.61,5.42,0.0,297.43,0.89,2014,333.89,-0.17,-2.23
1292,winter_canola,54.73,1.0,11.82,162.61,55.64,0.28,,0.89,2014,,,-2.4
1293,winter_canola,26.31,4.0,9.28,162.6,22.6,0.0,287.7,0.68,2014,421.67,0.05,-2.22
1294,winter_canola,37.82,2.0,8.29,114.82,9.89,0.0,295.17,0.85,2014,348.95,-0.14,-1.51
1295,winter_canola,53.89,1.0,11.91,162.61,7.41,0.0,,,2014,,,-3.18
1296,winter_canola,28.49,3.0,13.55,148.38,31.66,0.0,295.78,0.78,2014,380.44,-0.06,-2.42
1297,winter_canola,44.29,2.0,15.76,162.61,5.16,0.5,295.13,0.7,2014,423.19,0.05,-3.05
1298,winter_canola,33.8,3.0,10.21,116.35,39.73,0.0,291.48,0.74,2014,391.9,-0.03,-1.51
1299,winter_canola,27.6,4.0,14.43,153.22,4.9,0.04,,0.79,2014,,,-3.26
1300,winter_canola,36.8,2.0,11.02,116.56,18.33,0.05,290.21,0.76,2014,382.97,-0.05,-2.03
1301,winter_canola,52.68,1.0,13.57,162.61,19.1,0.0,,,2014,,,-1.45
1302,winter_wheat,57.9,1.0,15.25,162.61,5.61,0.0,293.07,0.88,2014,333.46,-0.14,-1.45
1303,winter_wheat,49.55,1.0,13.61,162.61,4.99,0.0,291.67,0.84,2014,345.6,-0.1,-1.45
1304,winter_wheat,51.72,1.0,11.03,124.87,5.04,0.0,292.02,0.67,2014,433.63,0.12,-2.54
1305,winter_wheat,61.24,1.0,12.88,162.27,11.35,1.1,296.99,0.89,2014,335.56,-0.13,-3.05
1306,winter_wheat,47.93,1.0,15.5,162.61,12.44,0.38,295.66,0.71,2014,416.42,0.08,-3.05
1307,winter_wheat,49.53,1.0,11.35,162.61,2.77,1.15,299.33,0.86,2014,349.84,-0.09,-3.63
1308,winter_wheat,48.53,1.0,12.56,162.61,106.19,0.72,293.72,0.81,2014,360.78,-0.06,-3.05
1309,winter_wheat,48.59,1.0,18.01,162.61,12.65,0.12,293.4,0.74,2014,395.33,0.02,-3.05
1310,winter_wheat,31.59,3.0,10.19,116.56,17.44,1.94,296.19,0.91,2014,326.15,-0.15,-1.45
1311,winter_wheat,55.11,1.0,13.69,162.61,5.68,0.44,292.57,0.86,2014,338.81,-0.12,-2.4
1312,winter_wheat,66.79,1.0,10.71,162.61,0.54,0.44,293.0,0.82,2014,357.97,-0.07,-2.4
1313,winter_wheat,32.73,3.0,12.25,126.04,10.93,0.02,,0.87,2014,,,-3.3
1314,winter_wheat,57.78,1.0,12.53,162.61,13.18,0.0,294.07,0.83,2014,356.03,-0.08,-1.61
1315,winter_wheat,39.46,2.0,11.79,162.61,7.58,0.04,298.84,0.91,2014,328.4,-0.15,-3.18
1316,winter_wheat,25.84,4.0,9.8,119.11,18.85,0.61,291.52,0.8,2014,365.07,-0.05,-2.4
1317,winter_wheat,43.72,2.0,13.75,162.61,13.43,0.5,295.74,0.81,2014,366.5,-0.05,-3.63
1318,winter_wheat,50.96,1.0,14.5,162.61,30.37,0.0,293.5,0.89,2014,330.29,-0.14,-1.42
1319,winter_wheat,23.82,4.0,16.51,132.66,7.41,0.03,,,2014,,,-3.3
1320,winter_wheat,49.64,1.0,12.99,157.23,26.46,0.0,291.35,0.81,2014,361.77,-0.06,-2.54
1321,winter_wheat,47.47,1.0,9.69,162.61,8.18,0.06,,,2014,,,-3.41
1322,winter_wheat,49.19,1.0,11.91,162.61,13.9,0.0,295.45,0.89,2014,330.45,-0.14,-3.2
1323,winter_wheat,38.68,2.0,8.98,153.22,8.85,0.0,294.17,0.76,2014,387.86,0.01,-3.26
1324,winter_wheat,56.5,1.0,17.12,162.61,7.52,0.0,292.9,0.88,2014,333.89,-0.13,-1.45
1325,winter_wheat,61.73,1.0,14.71,162.61,76.33,0.0,286.11,0.73,2014,394.53,0.02,-2.23
1326,winter_wheat,29.75,3.0,14.5,153.22,14.27,0.0,293.34,0.77,2014,380.83,-0.01,-1.43
1327,winter_wheat,32.95,3.0,8.41,116.56,13.85,2.69,292.79,0.78,2014,375.78,-0.03,-1.14
1328,winter_wheat,60.54,1.0,13.42,162.61,19.86,0.0,299.3,0.89,2014,335.3,-0.13,-3.26
1329,winter_wheat,28.71,3.0,11.27,153.22,0.97,0.0,295.12,0.78,2014,377.13,-0.02,-3.26
1330,winter_wheat,32.75,3.0,11.03,153.22,24.99,4.09,290.34,0.84,2014,344.11,-0.11,-2.47
1331,winter_wheat,19.0,5.0,10.83,123.21,6.12,0.01,302.13,0.79,2014,384.41,0.0,-3.3
1332,winter_wheat,54.88,1.0,13.95,162.61,9.51,0.0,296.41,0.9,2014,329.91,-0.14,-2.23
1333,winter_wheat,59.33,1.0,15.67,162.61,5.14,0.0,293.94,0.89,2014,329.25,-0.15,-3.2
1334,winter_wheat,60.45,1.0,13.78,162.61,26.08,0.93,297.48,0.91,2014,325.77,-0.16,-3.63
1335,winter_wheat,47.21,1.0,12.06,162.61,29.4,0.0,295.44,0.89,2014,333.43,-0.14,-3.18
1336,winter_wheat,42.66,2.0,12.41,153.22,72.53,3.96,289.97,0.81,2014,356.29,-0.08,-2.02
1337,winter_wheat,46.92,1.0,12.17,162.61,19.13,0.0,300.03,0.9,2014,333.29,-0.14,-3.24
1338,winter_wheat,50.89,1.0,19.35,162.61,5.22,0.93,291.97,0.77,2014,377.28,-0.02,-3.63
1339,winter_wheat,49.5,1.0,14.75,162.61,7.39,0.0,292.65,0.82,2014,356.74,-0.08,-1.61
1340,winter_wheat,58.45,1.0,13.91,162.61,35.26,0.0,288.37,0.74,2014,391.95,0.02,-1.45
1341,winter_wheat,40.79,2.0,13.12,160.6,32.55,0.44,,,2014,,,-2.4
1342,winter_barley,48.99,1.0,11.72,162.61,23.2,0.0,297.1,0.9,2014,329.17,-0.24,-3.18
1343,winter_barley,34.84,3.0,9.84,116.56,32.53,0.28,301.09,0.86,2014,351.84,-0.19,-1.43
1344,winter_barley,56.25,1.0,13.4,162.61,16.38,0.0,,,2014,,,-1.56
1345,winter_barley,37.8,2.0,10.8,162.61,20.53,0.93,296.66,0.9,2014,329.02,-0.24,-3.52
1346,winter_barley,13.96,5.0,12.06,135.66,2.61,0.02,300.29,0.74,2014,403.34,-0.07,-3.28
1347,winter_barley,31.51,3.0,9.55,153.22,130.96,0.0,295.93,0.66,2014,447.13,0.04,-1.4
1348,winter_barley,34.73,3.0,12.15,115.15,10.81,0.0,300.4,0.8,2014,373.99,-0.13,-1.52
1349,winter_barley,51.97,1.0,11.57,162.61,0.7,0.0,283.62,0.67,2014,420.34,-0.03,-3.18
1350,winter_barley,53.78,1.0,13.17,162.61,62.64,0.0,291.22,0.76,2014,383.56,-0.11,-1.45
1351,winter_barley,55.8,1.0,14.97,162.61,16.25,0.02,,,2014,,,-3.3
1352,winter_barley,36.2,2.0,11.0,115.23,81.45,0.0,298.0,0.76,2014,392.62,-0.09,-1.56
1353,winter_barley,36.71,2.0,13.88,153.22,27.16,0.02,294.35,0.52,2014,570.88,0.32,-3.26
1354,winter_barley,54.23,1.0,15.93,162.61,32.95,0.0,291.04,0.74,2014,394.81,-0.09,-1.56
1355,winter_barley,30.32,3.0,10.68,116.56,18.87,0.01,,,2014,,,-1.52
1356,winter_barley,27.39,4.0,19.19,145.85,1.83,0.0,292.03,0.57,2014,510.17,0.18,-2.29
1357,triticale,41.35,2.0,11.13,153.22,13.31,0.0,293.38,0.9,2014,326.66,-0.25,-2.22
1358,triticale,40.46,2.0,11.32,153.22,3.15,3.96,291.79,0.82,2014,354.89,-0.19,-2.18
1359,triticale,24.38,4.0,9.43,116.18,12.78,0.02,301.8,0.69,2014,434.77,0.0,-1.55
1360,triticale,15.91,5.0,9.5,113.11,15.07,0.0,295.34,0.61,2014,482.92,0.11,-3.26
1361,triticale,44.43,2.0,7.73,149.04,15.37,0.0,293.48,0.85,2014,344.32,-0.21,-2.34
1362,potatoes,,,12.15,,0.02,0.0,289.71,0.57,2014,511.22,-0.32,-3.2
1363,oat,27.04,4.0,11.99,162.61,0.46,0.06,299.38,0.88,2014,341.12,-0.32,-3.3
1364,oat,69.53,1.0,15.2,162.61,2.19,0.05,298.4,0.89,2014,333.93,-0.34,-3.3
1365,oat,32.35,3.0,10.54,145.51,1.02,0.07,291.42,0.84,2014,346.73,-0.31,-2.56
1366,oat,24.1,4.0,12.54,80.16,0.7,0.0,297.33,0.88,2014,338.74,-0.33,-2.29
1367,oat,17.38,5.0,11.08,116.56,0.98,0.05,292.76,0.68,2014,432.11,-0.14,-1.52
1368,lupines,24.17,4.0,11.7,162.93,0.31,0.05,300.2,0.84,2014,356.11,-0.34,-3.3
1369,lupines,25.2,4.0,8.25,153.22,17.75,0.08,290.34,0.63,2014,460.92,-0.15,-2.25
1370,lupines,21.55,5.0,13.02,153.08,8.26,0.0,299.17,0.7,2014,425.54,-0.21,-2.29
1371,sugarbeet,34.9,3.0,9.14,153.22,9.72,0.03,297.6,0.36,2014,830.08,0.07,-3.26
1372,rye,23.93,4.0,13.52,216.88,8.3,0.0,301.47,0.64,2014,471.27,0.02,-2.02
1373,grain_maize,26.81,4.0,8.58,162.61,5.11,0.0,302.7,0.4,2014,762.79,-0.08,-2.22
1374,grain_maize,50.42,1.0,10.22,148.49,5.71,0.0,,,2014,,,-2.54
1375,rye,30.87,3.0,8.73,100.78,58.28,0.0,297.2,0.69,2014,431.07,-0.06,-1.75
1376,rye,30.17,3.0,8.85,113.96,5.45,0.0,294.15,0.78,2014,378.16,-0.18,-1.88
1377,rye,30.57,3.0,12.58,99.64,6.12,0.0,297.49,0.74,2014,403.77,-0.12,-2.52
1378,rye,24.61,4.0,12.26,120.5,32.2,0.0,299.71,0.68,2014,442.2,-0.04,-1.61
1379,rye,31.7,3.0,8.47,116.56,19.41,0.0,296.23,0.75,2014,392.6,-0.15,-1.74
1380,rye,29.1,3.0,10.3,118.41,37.01,0.0,295.29,0.75,2014,393.22,-0.15,-1.75
1381,rye,23.48,4.0,16.1,87.95,4.46,0.0,286.98,0.64,2014,449.27,-0.02,-2.26
1382,rye,23.54,4.0,11.73,119.13,4.48,0.0,298.82,0.67,2014,447.71,-0.03,-1.76
1383,rye,27.7,4.0,13.07,116.56,9.27,0.0,295.06,0.8,2014,369.35,-0.2,-1.78
1384,rye,20.11,5.0,10.64,91.05,14.53,0.0,293.42,0.81,2014,361.86,-0.21,-1.78
1385,rye,27.39,4.0,14.54,99.64,4.4,0.0,299.68,0.77,2014,391.01,-0.15,-2.36
1386,rye,26.44,4.0,11.61,99.64,6.3,0.0,297.54,0.65,2014,460.7,0.0,-1.75
1387,rye,33.02,3.0,12.28,115.99,14.81,0.0,297.96,0.75,2014,398.4,-0.13,-1.93
1388,rye,35.99,2.0,10.08,116.38,9.32,0.0,295.75,0.61,2014,483.94,0.05,-1.62
1389,rye,24.08,4.0,8.41,116.56,10.18,0.0,297.3,0.78,2014,382.64,-0.17,-1.76
1390,rye,19.77,5.0,14.14,101.94,4.11,0.0,297.12,0.73,2014,408.47,-0.11,-1.75
1391,rye,25.59,4.0,11.61,116.56,12.24,0.0,291.46,0.7,2014,416.35,-0.1,-2.22
1392,rye,17.97,5.0,9.94,116.09,38.88,0.0,295.83,0.84,2014,352.5,-0.23,-1.73
1393,rye,24.87,4.0,11.64,116.37,1.34,0.0,,,2014,,,-1.51
1394,rye,33.53,3.0,10.26,116.56,7.73,0.0,292.19,0.74,2014,394.14,-0.14,-1.58
1395,rye,16.93,5.0,13.74,104.15,6.51,0.0,298.16,0.66,2014,449.58,-0.02,-1.77
1396,rye,17.3,5.0,13.08,118.63,4.38,0.0,294.02,0.69,2014,427.86,-0.07,-1.8
